PERMNO	date	SHRCD	EXCHCD	RET
19628	20201231	11	3	0.096710
19629	20201231	12	3	0.318985
19630	20201231	12	3	0.005988
19631	20201231	11	3	-0.028953
19632	20201231	11	3	1.973929
19635	20201231	11	3	-0.164162
19636	20201231	12	3	0.099571
19637	20201231	73	3	0.111795
19638	20201231	12	3	-0.060301
19639	20201231	11	3	0.198038
19640	20201231	11	3	0.334928
19643	20201231	12	3	-0.026585
19644	20201231	11	3	0.035468
19645	20201231	12	3	0.212435
19646	20201231	12	3	0.014330
19647	20201231	12	3	-0.255139
19648	20201231	11	3	0.060086
19649	20201231	11	3	0.020408
19650	20201231	11	3	0.034884
19652	20201231	11	3	0.024886
19653	20201231	11	3	-0.111875
19654	20201231	11	1	-0.136386
19655	20201231	11	3	0.467552
19656	20201231	12	3	-0.107021
19657	20201231	11	1	-0.045592
19658	20201231	18	1	0.124787
19659	20201231	11	3	0.074645
19660	20201231	11	3	0.090840
19679	20201231	11	3	0.070027
19680	20201231	11	3	-0.154026
19681	20201231	11	3	0.390130
19682	20201231	11	3	0.745460
19721	20201231	11	1	0.206874
19743	20201231	31	1	-0.070084
19744	20201231	31	1	-0.212991
19745	20201231	73	4	0.079243
19746	20201231	11	1	0.057245
19747	20201231	44	1	0.029369
19750	20201231	73	5	0.038756
19751	20201231	11	1	0.013158
19752	20201231	11	1	0.143811
19753	20201231	73	5	0.037540
19754	20201231	12	2	0.157480
19755	20201231	73	4	0.019716
19758	20201231	73	4	0.021353
19759	20201231	73	4	0.016974
19760	20201231	73	4	0.016398
19761	20201231	73	4	0.019256
19762	20201231	73	4	0.037818
19763	20201231	73	5	0.008700
19766	20201231	73	5	0.019247
19767	20201231	11	1	0.034518
19768	20201231	73	4	0.027858
19769	20201231	73	4	0.000029
19770	20201231	73	4	0.055860
19771	20201231	73	5	0.081376
19774	20201231	73	5	0.067625
19775	20201231	73	5	0.039427
19776	20201231	73	5	-0.014676
19777	20201231	73	5	0.038750
19778	20201231	11	2	-0.022516
19779	20201231	12	1	0.352354
19782	20201231	73	4	0.002602
19783	20201231	73	5	0.030303
19784	20201231	73	4	0.044070
19785	20201231	73	4	0.036718
19786	20201231	73	4	0.049007
19787	20201231	11	2	0.029442
19788	20201231	11	1	-0.131317
19789	20201231	11	1	0.065744
19790	20201231	73	4	0.000000
19791	20201231	73	4	0.038999
19792	20201231	73	4	0.037761
19793	20201231	73	4	0.039508
19794	20201231	11	1	0.009804
19795	20201231	31	1	0.151412
19796	20201231	73	5	0.001265
19797	20201231	12	1	0.031156
19803	20201231	12	1	0.034623
19804	20201231	12	1	0.040000
19805	20201231	12	1	0.014170
19806	20201231	12	1	0.001984
19807	20201231	11	1	0.006934
19808	20201231	12	3	0.068342
19809	20201231	12	3	0.037563
19810	20201231	12	3	-0.085106
19811	20201231	11	3	0.073009
19812	20201231	11	3	0.375502
19813	20201231	11	3	0.049541
19814	20201231	11	3	0.794819
19815	20201231	73	3	0.004011
19816	20201231	73	3	0.016664
19817	20201231	73	3	0.010570
19818	20201231	11	3	0.149419
19819	20201231	31	3	0.297239
19820	20201231	73	3	0.097417
19821	20201231	31	3	-0.044141
19822	20201231	11	3	-0.046340
19823	20201231	11	3	0.324841
19824	20201231	11	3	0.457944
19825	20201231	11	3	0.041667
19826	20201231	11	3	0.037832
19827	20201231	11	3	0.033333
19828	20201231	11	3	-0.003183
19830	20201231	11	3	0.126456
19831	20201231	11	3	5.881132
19832	20201231	11	3	0.165517
19833	20201231	11	3	0.120896
19834	20201231	11	3	0.042962
19835	20201231	11	3	0.021212
19837	20201231	11	3	-0.007576
19838	20201231	11	3	0.021429
19839	20201231	31	3	0.093782
19840	20201231	12	3	-0.074534
19841	20201231	73	3	0.074833
19842	20201231	73	3	0.043742
19843	20201231	31	3	0.222222
19846	20201231	12	3	0.607463
19847	20201231	11	3	0.173298
19848	20201231	12	3	0.056590
19849	20201231	11	3	0.044444
19850	20201231	11	3	-0.068600
19851	20201231	11	3	-0.053532
19854	20201231	11	3	0.102027
19855	20201231	73	4	0.040594
19856	20201231	11	1	-0.031911
19857	20201231	11	3	0.045296
19858	20201231	18	3	0.381107
19859	20201231	11	1	0.034967
19862	20201231	11	3	-0.112429
19863	20201231	73	4	0.009526
19864	20201231	73	4	0.019330
19865	20201231	73	4	0.003707
19866	20201231	73	4	0.002584
19867	20201231	11	1	0.039175
19868	20201231	73	4	0.127185
19869	20201231	73	4	0.108832
19870	20201231	73	4	0.082161
19871	20201231	44	1	0.036083
19872	20201231	73	4	0.020466
19873	20201231	73	5	0.018174
19874	20201231	73	5	0.029753
19875	20201231	11	1	0.591855
19876	20201231	73	4	0.001100
19877	20201231	73	4	0.065500
19878	20201231	73	4	0.040491
19880	20201231	11	1	0.202257
19881	20201231	73	5	0.058443
19882	20201231	73	5	0.010492
19883	20201231	73	5	0.038975
19884	20201231	73	5	0.025343
19885	20201231	73	4	0.076396
19886	20201231	11	1	0.041709
19889	20201231	73	5	0.022228
19890	20201231	73	5	0.011998
19891	20201231	11	1	0.439480
19892	20201231	11	1	0.046829
19893	20201231	11	1	0.010830
19894	20201231	11	1	0.902190
19897	20201231	12	2	0.048077
19898	20201231	11	1	0.173130
19899	20201231	31	1	-0.352857
19900	20201231	73	5	0.027982
19901	20201231	73	5	0.022332
19902	20201231	73	5	0.015861
19903	20201231	73	4	0.017852
19904	20201231	73	5	0.088155
19905	20201231	73	4	0.070938
19906	20201231	73	4	0.002414
19907	20201231	73	5	0.028666
19910	20201231	31	1	-0.137826
19911	20201231	11	1	0.270000
19912	20201231	31	1	0.323470
19913	20201231	73	5	0.022814
19914	20201231	73	5	0.076565
19915	20201231	73	4	0.053486
19918	20201231	11	1	-0.065161
19919	20201231	11	1	1.015764
19920	20201231	11	1	0.047379
19921	20201231	73	4	0.013747
19922	20201231	31	1	0.130084
19923	20201231	73	4	0.064608
19926	20201231	73	4	0.088296
19927	20201231	12	1	-0.051030
19928	20201231	12	1	0.370558
19929	20201231	12	1	0.048338
19930	20201231	12	1	0.036719
19931	20201231	12	1	-0.022439
19934	20201231	12	1	0.098973
19935	20201231	12	1	0.030622
19936	20201231	12	1	0.051158
19937	20201231	11	3	0.341228
19938	20201231	11	3	0.113152
19939	20201231	11	3	0.253902
19942	20201231	31	3	0.130640
19943	20201231	12	3	0.156311
19944	20201231	11	3	0.477819
19945	20201231	11	3	0.260182
19946	20201231	11	3	0.118959
19947	20201231	11	3	-0.022939
19948	20201231	11	3	0.123746
19949	20201231	12	3	0.060952
19950	20201231	11	3	0.010837
19951	20201231	12	3	0.056853
19952	20201231	11	3	0.027638
19953	20201231	11	3	-0.031287
19954	20201231	11	3	1.482705
19955	20201231	11	3	0.103656
19956	20201231	11	3	0.077599
19957	20201231	73	3	0.195987
19958	20201231	11	3	-0.105568
19961	20201231	73	3	0.064402
19962	20201231	11	3	0.003465
19963	20201231	12	3	0.048880
19964	20201231	11	3	0.001970
19965	20201231	11	3	-0.182887
19966	20201231	12	3	0.093269
19969	20201231	11	3	-0.135714
19970	20201231	11	3	0.214844
19972	20201231	11	3	0.016032
19973	20201231	11	3	-0.021154
19974	20201231	11	3	-0.003529
19977	20201231	12	3	0.030622
19978	20201231	11	3	0.013065
19979	20201231	11	3	0.273432
19980	20201231	31	3	-0.125519
19981	20201231	11	3	0.151353
19982	20201231	31	3	-0.144872
19985	20201231	11	3	0.038583
19986	20201231	11	3	0.327062
19987	20201231	73	3	0.062915
19988	20201231	73	3	0.049640
19989	20201231	11	3	0.427778
19990	20201231	11	3	0.018424
19993	20201231	11	3	-0.151483
19994	20201231	11	3	0.449392
19995	20201231	11	3	0.709971
19996	20201231	11	3	0.391753
19997	20201231	11	3	-0.065440
19998	20201231	73	3	0.038660
19999	20201231	12	3	1.448193
20053	20201231	11	1	0.035793
20057	20201231	11	3	0.114150
20058	20201231	11	3	-0.057255
20059	20201231	11	3	-0.003552
20062	20201231	11	3	0.014043
20063	20201231	73	4	0.060852
20064	20201231	11	1	C
20065	20201231	11	3	C
20066	20201231	73	3	0.059719
20067	20201231	12	1	0.187023
20068	20201231	12	1	0.189555
20069	20201231	12	1	0.219056
20070	20201231	73	4	0.064212
20071	20201231	12	1	-0.044868
20072	20201231	11	1	0.076923
20073	20201231	73	4	0.046203
20074	20201231	73	4	0.050021
20075	20201231	73	4	0.065822
20076	20201231	73	5	0.001879
20077	20201231	73	5	0.083303
20078	20201231	11	1	0.030181
20081	20201231	11	1	0.021633
20082	20201231	11	1	0.030364
20083	20201231	11	1	0.058941
20084	20201231	73	5	0.144533
20085	20201231	73	5	0.017527
20086	20201231	73	4	0.095420
20089	20201231	73	4	0.060603
20090	20201231	73	4	0.033441
20091	20201231	73	4	0.117575
20092	20201231	73	4	0.103832
20093	20201231	73	5	0.025898
20094	20201231	11	1	0.017276
20097	20201231	11	2	0.011089
20098	20201231	11	1	0.038894
20099	20201231	44	1	0.022988
20100	20201231	73	4	-0.001144
20101	20201231	11	1	0.043077
20102	20201231	73	5	0.037979
20103	20201231	73	5	0.052935
20104	20201231	73	5	0.012863
20105	20201231	73	5	0.001251
20106	20201231	11	1	0.037949
20107	20201231	31	1	0.030756
20110	20201231	73	4	0.085376
20111	20201231	73	4	0.052289
20112	20201231	31	1	0.017355
20113	20201231	12	1	0.020202
20114	20201231	12	1	0.049395
20115	20201231	12	1	0.006562
20117	20201231	11	1	0.250897
20118	20201231	12	1	0.040486
20119	20201231	12	1	0.031298
20120	20201231	12	1	0.026667
20121	20201231	12	1	0.030612
20122	20201231	12	1	0.059596
20123	20201231	12	1	0.056065
20126	20201231	12	1	0.027556
20127	20201231	12	1	0.082500
20128	20201231	12	1	0.019139
20129	20201231	12	1	1.495900
20130	20201231	12	1	0.080818
20131	20201231	12	1	0.007737
20134	20201231	12	1	0.089609
20135	20201231	11	3	C
20136	20201231	12	3	0.128310
20137	20201231	11	3	0.032487
20138	20201231	11	3	0.021212
20139	20201231	73	3	0.049738
20142	20201231	12	3	0.047706
20143	20201231	12	3	-0.224903
20144	20201231	73	3	0.072764
20145	20201231	11	3	0.023301
20146	20201231	11	3	0.078244
20147	20201231	11	3	-0.018062
20148	20201231	11	3	-0.211673
20149	20201231	12	3	-0.091160
20150	20201231	11	3	-0.070988
20151	20201231	73	3	0.037295
20152	20201231	11	3	0.039354
20153	20201231	11	3	0.061266
20154	20201231	11	3	-0.163562
20155	20201231	11	3	0.050001
20156	20201231	11	3	-0.223950
20157	20201231	12	3	0.733121
20158	20201231	11	3	0.047667
20161	20201231	11	3	0.083626
20162	20201231	31	3	0.034733
20163	20201231	11	3	0.006006
20164	20201231	31	3	0.397744
20165	20201231	12	3	0.086649
20166	20201231	11	3	0.039796
20169	20201231	11	3	-0.400500
20170	20201231	73	3	0.026162
20171	20201231	12	3	0.018182
20172	20201231	11	3	0.033932
20173	20201231	11	3	0.643249
20174	20201231	11	3	0.016162
20177	20201231	11	3	0.057229
20178	20201231	12	3	0.016080
20179	20201231	12	3	0.033846
20180	20201231	12	3	0.022814
20181	20201231	11	3	0.115396
20182	20201231	73	3	0.023860
20186	20201231	11	3	C
20187	20201231	11	3	C
20188	20201231	11	1	0.081118
20189	20201231	11	1	C
20190	20201231	11	3	C
20191	20201231	18	1	C
20193	20201231	11	1	C
20194	20201231	11	3	C
20195	20201231	11	3	C
20196	20201231	11	3	C
20198	20201231	73	4	C
20199	20201231	73	4	C
20200	20201231	73	4	C
20201	20201231	73	5	C
20202	20201231	73	5	C
20203	20201231	73	4	C
20204	20201231	11	1	0.116928
20206	20201231	73	4	C
20207	20201231	11	1	C
20208	20201231	73	4	C
20209	20201231	11	1	C
20210	20201231	73	4	C
20211	20201231	73	4	C
20214	20201231	73	4	C
20215	20201231	73	4	C
20216	20201231	73	4	C
20217	20201231	73	5	C
20218	20201231	73	5	C
20219	20201231	73	5	C
20222	20201231	73	5	C
20223	20201231	73	4	C
20224	20201231	73	5	C
20225	20201231	73	5	C
20226	20201231	73	5	C
20227	20201231	73	5	C
20228	20201231	73	4	C
20229	20201231	73	4	C
20230	20201231	73	4	C
20231	20201231	73	5	C
20232	20201231	73	5	C
20233	20201231	73	5	C
20234	20201231	73	5	C
20235	20201231	73	5	C
20236	20201231	73	4	C
20237	20201231	73	4	C
20238	20201231	11	1	C
20241	20201231	12	2	C
20242	20201231	73	5	C
20243	20201231	73	5	C
20244	20201231	73	5	C
20245	20201231	73	5	C
20246	20201231	11	1	C
20249	20201231	73	4	C
20250	20201231	73	4	C
20251	20201231	73	4	C
20252	20201231	73	4	C
20253	20201231	11	1	C
20254	20201231	73	4	C
20256	20201231	73	4	C
20257	20201231	73	4	C
20258	20201231	73	4	C
20259	20201231	73	4	C
20260	20201231	73	5	C
20261	20201231	73	5	C
20262	20201231	73	4	C
20265	20201231	73	5	C
20266	20201231	73	5	C
20267	20201231	73	4	C
20268	20201231	12	1	C
20269	20201231	12	1	C
20270	20201231	12	1	C
20273	20201231	12	1	C
20274	20201231	12	1	C
20275	20201231	12	1	C
20276	20201231	12	3	C
20277	20201231	12	3	C
20278	20201231	12	3	C
20279	20201231	12	3	C
20280	20201231	11	3	C
20281	20201231	12	3	C
20282	20201231	11	3	C
20283	20201231	12	3	C
20284	20201231	11	3	C
20285	20201231	11	3	C
20286	20201231	11	3	C
20287	20201231	11	3	C
20288	20201231	11	3	C
20289	20201231	12	3	C
20290	20201231	11	3	C
20291	20201231	12	3	C
20292	20201231	11	3	C
20293	20201231	73	3	C
20294	20201231	11	3	C
20295	20201231	11	3	C
20296	20201231	73	3	C
20297	20201231	11	3	C
20301	20201231	12	3	C
20302	20201231	11	3	C
20303	20201231	11	3	C
20304	20201231	11	3	C
20305	20201231	11	3	C
20306	20201231	11	3	C
20307	20201231	11	3	C
20308	20201231	31	3	C
20309	20201231	31	3	C
20310	20201231	12	3	C
20311	20201231	12	3	C
20312	20201231	11	3	C
20313	20201231	11	3	C
20314	20201231	31	3	C
20315	20201231	11	3	C
20316	20201231	73	3	C
20317	20201231	73	3	C
20318	20201231	11	3	C
20321	20201231	11	3	C
20322	20201231	11	3	C
20323	20201231	11	3	C
20324	20201231	12	3	C
20325	20201231	12	3	C
20326	20201231	12	3	C
20329	20201231	12	3	C
20330	20201231	11	3	C
20331	20201231	11	3	C
20332	20201231	11	3	C
20333	20201231	11	3	C
20334	20201231	12	3	C
20336	20201231	11	3	-0.032529
20337	20201231	31	3	C
20338	20201231	11	3	C
20395	20201231	11	3	0.036335
20415	20201231	11	1	0.082270
20482	20201231	11	1	0.011735
20512	20201231	11	1	0.050740
20598	20201231	11	3	-0.040634
20618	20201231	11	1	0.191489
20670	20201231	11	3	0.087719
20750	20201231	11	1	0.091956
20765	20201231	11	1	0.411969
21020	20201231	11	3	0.116065
21055	20201231	11	1	-0.040803
21135	20201231	11	1	0.022362
21152	20201231	31	1	0.094755
21178	20201231	11	1	-0.027452
21186	20201231	11	1	0.031272
21207	20201231	11	1	0.024991
21259	20201231	14	3	0.056713
21371	20201231	11	1	-0.009967
21573	20201231	11	1	0.004850
21742	20201231	11	3	-0.016843
21776	20201231	11	3	0.028001
21792	20201231	11	1	-0.066839
21928	20201231	11	1	0.060168
21936	20201231	11	1	-0.039154
22103	20201231	11	1	0.046212
22111	20201231	11	1	0.087780
22293	20201231	11	1	-0.037948
22323	20201231	11	2	0.201602
22509	20201231	11	1	-0.017374
22517	20201231	11	1	0.006861
22592	20201231	11	1	0.011926
22752	20201231	11	1	0.025625
22779	20201231	11	1	-0.004431
22825	20201231	11	1	0.326939
23026	20201231	11	1	0.152485
23182	20201231	11	1	0.044611
23229	20201231	11	1	-0.008612
23297	20201231	11	1	0.128916
23393	20201231	11	1	-0.006152
23473	20201231	11	3	0.152194
23536	20201231	11	1	-0.030753
23579	20201231	11	1	0.072062
23660	20201231	11	3	-0.005179
23712	20201231	11	1	0.008751
23799	20201231	11	1	-0.096215
23819	20201231	11	1	0.141953
23835	20201231	11	1	0.064655
23931	20201231	11	3	-0.003860
24010	20201231	11	1	-0.082774
24053	20201231	11	1	0.001805
24109	20201231	11	3	-0.019084
24205	20201231	11	1	0.048376
24248	20201231	11	1	0.101351
24272	20201231	11	1	0.053612
24328	20201231	11	1	-0.145833
24440	20201231	11	1	-0.016363
24441	20201231	11	1	0.459803
24459	20201231	11	1	0.080702
24476	20201231	11	3	0.231894
24643	20201231	11	1	0.216539
24766	20201231	11	1	0.008139
24969	20201231	11	1	0.080624
24985	20201231	11	1	0.010221
25081	20201231	11	1	0.149187
25129	20201231	11	3	0.049954
25232	20201231	11	1	0.069975
25304	20201231	11	1	0.060767
25320	20201231	11	1	-0.033387
25419	20201231	11	1	-0.072555
25452	20201231	11	3	0.057870
25487	20201231	11	3	0.060563
25582	20201231	11	1	-0.015470
25590	20201231	11	1	0.009837
25785	20201231	11	1	-0.031938
25953	20201231	11	1	0.034582
26084	20201231	11	3	-0.111756
26201	20201231	11	3	0.085519
26403	20201231	11	1	0.224106
26607	20201231	11	1	-0.007143
26614	20201231	11	1	-0.050717
26649	20201231	15	1	0.098443
26650	20201231	11	2	0.032321
26710	20201231	11	1	0.074207
26825	20201231	11	1	-0.026287
27043	20201231	11	1	0.005920
27167	20201231	11	3	0.162879
27334	20201231	11	1	0.078368
27422	20201231	11	1	0.322434
27430	20201231	11	1	0.019381
27511	20201231	18	1	0.011673
27562	20201231	11	3	-0.054879
27617	20201231	11	3	-0.012235
27618	20201231	11	1	-0.013699
27633	20201231	11	1	0.042891
27684	20201231	11	3	0.163756
27828	20201231	11	1	0.130132
27887	20201231	11	1	0.058039
27888	20201231	11	1	0.039566
27909	20201231	11	1	0.108240
27959	20201231	11	1	-0.011871
27975	20201231	71	1	0.183544
27983	20201231	11	1	0.070809
27991	20201231	11	1	-0.023213
28118	20201231	11	1	-0.016822
28222	20201231	11	1	-0.019919
28302	20201231	31	1	-0.011464
28345	20201231	11	1	0.202783
28388	20201231	48	1	-0.040350
28484	20201231	11	1	0.124205
28564	20201231	11	1	0.128365
28629	20201231	11	3	0.040404
28804	20201231	11	1	0.020208
29058	20201231	11	2	-0.031008
29102	20201231	12	1	0.111472
29209	20201231	11	1	0.061648
29612	20201231	11	1	-0.005610
29647	20201231	12	1	0.002114
29890	20201231	31	1	0.049080
29938	20201231	11	1	-0.001092
29946	20201231	11	1	-0.013024
30437	20201231	14	2	0.066667
30509	20201231	11	2	0.066667
30648	20201231	11	3	0.344840
30680	20201231	11	1	0.031642
30681	20201231	11	1	0.000317
30796	20201231	31	1	0.064294
30940	20201231	11	1	0.087148
31051	20201231	11	3	0.153846
31077	20201231	11	1	0.059426
31480	20201231	11	3	0.090498
31500	20201231	11	1	0.077635
31668	20201231	11	3	-0.023522
31691	20201231	11	2	0.008679
32062	20201231	11	3	0.145238
32299	20201231	11	2	
32651	20201231	11	1	0.355648
32678	20201231	11	1	0.071371
32707	20201231	11	1	0.017128
32803	20201231	11	1	0.105173
32870	20201231	11	1	-0.012081
32942	20201231	11	1	-0.029705
32986	20201231	11	1	-0.004797
33099	20201231	12	2	0.106613
33209	20201231	11	1	0.161290
33452	20201231	31	3	-0.023693
33532	20201231	11	3	0.105864
33770	20201231	11	3	0.008340
33823	20201231	11	3	0.058752
33849	20201231	11	2	0.300830
34032	20201231	11	1	0.023477
34367	20201231	11	3	0.049438
34497	20201231	11	1	0.039741
34666	20201231	11	3	-0.059211
34673	20201231	11	1	0.280000
34746	20201231	11	3	0.098658
34817	20201231	11	1	-0.001955
34833	20201231	11	1	0.098985
34936	20201231	11	2	0.250847
34948	20201231	11	1	0.174225
35044	20201231	11	1	0.065815
35107	20201231	11	1	0.061273
35124	20201231	11	1	-0.002323
35263	20201231	11	3	0.100322
35502	20201231	12	2	
35554	20201231	11	1	0.092798
35685	20201231	11	3	0.092212
35917	20201231	11	3	0.147963
35991	20201231	11	1	0.057042
36003	20201231	11	1	0.024921
36281	20201231	11	2	-0.053620
36346	20201231	11	3	0.079850
36397	20201231	11	1	0.056465
36468	20201231	11	1	-0.017014
36768	20201231	11	3	0.198565
36898	20201231	11	1	0.027204
37154	20201231	11	3	-0.096304
37381	20201231	11	3	-0.005464
37402	20201231	11	3	0.033654
37568	20201231	11	3	0.023968
37584	20201231	11	1	0.149159
37875	20201231	11	1	-0.008599
38033	20201231	11	3	-0.116071
38093	20201231	11	1	0.075817
38156	20201231	11	1	-0.025262
38295	20201231	11	1	0.181805
38659	20201231	11	3	0.040798
38682	20201231	11	1	0.614286
38703	20201231	11	1	0.103473
38746	20201231	11	1	0.438873
38762	20201231	11	1	-0.052066
38850	20201231	11	1	0.006834
39220	20201231	11	1	-0.125945
39490	20201231	11	3	0.100853
39538	20201231	11	3	0.126533
39571	20201231	11	1	0.068054
39642	20201231	11	1	0.069026
39693	20201231	11	1	0.101717
39731	20201231	11	1	0.088961
39917	20201231	18	1	0.160468
40125	20201231	11	1	0.175262
40272	20201231	11	1	-0.022212
40440	20201231	11	1	0.125660
40539	20201231	11	1	0.075264
41080	20201231	11	1	-0.017606
41187	20201231	11	1	-0.012280
41188	20201231	11	3	0.259551
41217	20201231	11	1	0.016532
41241	20201231	11	3	0.042447
41292	20201231	11	3	0.187157
41355	20201231	11	1	0.019270
41452	20201231	12	3	0.100005
41574	20201231	11	3	0.043829
42059	20201231	11	1	0.003779
42200	20201231	11	1	0.078947
42286	20201231	11	1	0.086279
42358	20201231	11	2	0.165138
42439	20201231	11	1	-0.054855
42550	20201231	11	1	0.082297
42585	20201231	11	1	-0.013652
42614	20201231	11	1	-0.019108
42796	20201231	11	1	-0.056511
42877	20201231	11	3	0.010127
42906	20201231	11	3	0.057947
42922	20201231	11	3	0.006374
43123	20201231	11	1	0.243143
43334	20201231	11	3	0.227380
43350	20201231	11	1	-0.031197
43449	20201231	11	1	-0.013153
43481	20201231	11	1	0.027299
43553	20201231	11	1	0.029976
43634	20201231	11	3	0.315789
43837	20201231	11	1	0.045397
44134	20201231	11	1	0.035724
44206	20201231	11	1	-0.004942
44230	20201231	11	3	0.239729
44274	20201231	11	3	0.107289
44329	20201231	11	1	0.075297
44601	20201231	11	1	0.042788
44644	20201231	11	3	0.018691
44768	20201231	11	3	0.259437
44813	20201231	11	2	-0.067200
44943	20201231	11	3	0.037375
45225	20201231	11	1	-0.023136
45306	20201231	11	3	0.012853
45356	20201231	12	1	0.017593
45728	20201231	11	1	0.049238
45751	20201231	11	1	0.020586
45911	20201231	11	3	0.082950
46068	20201231	11	1	0.004135
46340	20201231	11	1	-0.004680
46463	20201231	11	1	-0.022542
46578	20201231	11	1	-0.005124
46674	20201231	11	1	0.028972
46690	20201231	11	1	0.083796
46703	20201231	18	3	0.042766
46834	20201231	11	2	-0.042788
46886	20201231	11	3	0.027543
46922	20201231	11	1	0.199242
46923	20201231	11	3	-0.298049
47002	20201231	11	1	0.096386
47379	20201231	11	3	0.005376
47387	20201231	11	3	-0.028042
47466	20201231	11	1	0.206479
47511	20201231	11	1	0.090409
47571	20201231	11	3	0.314774
47619	20201231	11	3	-0.107374
47626	20201231	11	1	0.128948
47677	20201231	11	1	0.004602
47706	20201231	11	1	0.068965
47715	20201231	11	3	0.101555
47723	20201231	11	3	0.484848
47730	20201231	11	1	-0.017143
47861	20201231	11	3	0.068997
47896	20201231	11	1	0.077961
47941	20201231	11	1	-0.027065
48072	20201231	11	3	0.592593
48144	20201231	11	3	0.049261
48347	20201231	11	1	0.079374
48486	20201231	11	3	0.046194
48506	20201231	11	1	0.027980
48523	20201231	11	3	0.089470
48653	20201231	11	1	0.025904
48725	20201231	11	1	0.020286
48961	20201231	11	3	0.077688
49015	20201231	11	1	0.065438
49138	20201231	11	2	1.210584
49154	20201231	11	1	-0.016710
49322	20201231	11	1	0.184783
49330	20201231	18	1	0.014596
49373	20201231	11	1	-0.142553
49429	20201231	11	1	0.351583
49488	20201231	11	1	0.350598
49656	20201231	11	1	0.084867
49680	20201231	11	1	-0.010284
49744	20201231	18	3	0.083584
50017	20201231	11	1	-0.082192
50243	20201231	11	2	0.179167
50286	20201231	11	1	0.188679
50550	20201231	11	1	-0.042160
50585	20201231	18	1	-0.074915
50606	20201231	11	1	-0.091483
50623	20201231	11	3	0.660291
50702	20201231	48	1	-0.090909
50789	20201231	11	3	0.019805
50876	20201231	11	1	0.159217
50948	20201231	11	3	0.068475
51086	20201231	11	1	0.132439
51131	20201231	31	1	0.083717
51263	20201231	11	1	0.198020
51369	20201231	11	3	0.086551
51423	20201231	11	1	0.148211
51530	20201231	71	3	0.018349
51625	20201231	11	1	0.013775
51916	20201231	14	1	0.093913
51925	20201231	11	1	-0.053366
52038	20201231	11	1	0.041661
52090	20201231	11	1	0.026206
52230	20201231	11	1	-0.026488
52250	20201231	11	3	0.019900
52329	20201231	11	1	0.010386
52337	20201231	11	1	0.270442
52396	20201231	11	1	-0.180361
52425	20201231	48	1	-0.055149
52476	20201231	11	1	0.155422
52679	20201231	14	1	0.030082
52695	20201231	11	1	-0.023811
52708	20201231	11	1	0.004877
52716	20201231	11	1	0.035104
52898	20201231	11	1	0.044391
52936	20201231	11	1	0.188273
52978	20201231	11	3	0.005482
53065	20201231	11	1	0.055655
53074	20201231	11	3	0.054754
53110	20201231	11	1	0.140951
53197	20201231	11	1	0.093090
53225	20201231	11	1	0.193191
53373	20201231	11	3	0.183099
53604	20201231	11	1	-0.013678
53613	20201231	11	3	0.173038
53859	20201231	11	3	0.058111
54114	20201231	11	3	-0.051627
54148	20201231	11	1	-0.008480
54199	20201231	11	1	0.057317
54228	20201231	14	1	0.039703
54244	20201231	11	2	0.179660
54253	20201231	11	1	-0.000335
54594	20201231	11	1	0.276701
54704	20201231	11	1	0.150183
54973	20201231	14	2	0.112177
55001	20201231	11	1	0.154923
55029	20201231	18	1	0.167903
55212	20201231	11	1	0.064611
55511	20201231	11	1	-0.011810
55597	20201231	11	1	0.092967
55634	20201231	18	2	0.024321
55678	20201231	11	3	-0.113043
55862	20201231	11	3	-0.283453
55976	20201231	11	1	-0.053014
55984	20201231	41	2	0.004566
55993	20201231	11	3	-0.140328
56223	20201231	11	1	0.085890
56274	20201231	11	1	-0.008206
56565	20201231	14	1	0.018209
56573	20201231	11	1	-0.028755
56653	20201231	14	1	0.021082
56710	20201231	11	3	-0.060833
56822	20201231	11	3	0.109415
56856	20201231	18	1	0.180704
56936	20201231	14	1	-0.002483
56945	20201231	11	3	0.202735
57007	20201231	11	1	0.008374
57074	20201231	14	1	0.030802
57154	20201231	11	1	0.027052
57293	20201231	14	2	0.045562
57568	20201231	11	1	-0.029476
57665	20201231	11	1	0.052301
57808	20201231	11	1	0.074638
57809	20201231	11	3	-0.012119
57817	20201231	11	1	0.204089
57904	20201231	11	1	0.012292
57913	20201231	11	3	-0.284461
58246	20201231	11	3	0.007732
58318	20201231	11	1	0.125484
58334	20201231	11	1	-0.040275
58413	20201231	48	1	-0.011924
58421	20201231	11	2	0.104670
58501	20201231	11	1	0.031304
58683	20201231	11	1	0.005827
58771	20201231	11	1	0.034190
58819	20201231	11	3	-0.020342
58836	20201231	14	3	0.118136
58975	20201231	11	1	0.309720
59010	20201231	11	1	-0.036737
59045	20201231	11	1	0.024308
59176	20201231	11	1	0.019563
59185	20201231	11	1	-0.010166
59248	20201231	11	1	-0.017609
59256	20201231	11	3	-0.025873
59300	20201231	18	1	-0.001040
59328	20201231	11	3	0.030403
59396	20201231	11	1	0.111607
59408	20201231	11	1	0.082741
59459	20201231	11	1	0.089240
59483	20201231	11	3	-0.262895
59504	20201231	31	1	0.080914
59555	20201231	31	1	0.019120
59600	20201231	11	3	0.276423
59619	20201231	11	1	0.028583
59627	20201231	11	3	0.085837
59628	20201231	18	1	0.154106
59774	20201231	11	1	0.095985
60038	20201231	11	2	-0.090278
60097	20201231	12	1	0.035356
